ID,study,OF2,tillage2,irrigation2,cropland.type,rryield,varyield,rrSOC,varSOC,rrN2O,varN2O,rrCH4,varCH4,rrMWD,varMWD
1491,140,No,Conservation,rainfed,upland,-0.12141879,0.004327743,0.233400051,0.004364336,,,,,,
1492,140,No,Conservation,rainfed,upland,-0.034407413,0.002499978,0.148242243,0.004364336,,,,,,
1493,140,No,Conservation,rainfed,upland,,,0.019802627,0.004364336,,,,,,
1494,140,No,Conservation,rainfed,upland,,,0.013245227,0.004364336,,,,,,
1495,140,No,Conservation,rainfed,upland,,,0.045610511,0.004364336,,,,,,
1496,140,No,Conservation,rainfed,upland,,,0.026317308,0.004364336,,,,,,
1497,140,No,Conservation,rainfed,upland,,,-0.036634133,0.004364336,,,,,,
1498,140,No,Conservation,rainfed,upland,,,0.007168489,0.004364336,,,,,,
1499,140,No,Conservation,rainfed,upland,,,0,0.004364336,,,,,,
1500,140,No,Conservation,rainfed,upland,,,-0.021819047,0.004364336,,,,,,
1501,140,No,Conservation,rainfed,upland,0.028507068,0.001967152,,,,,,,,
1502,140,No,Conservation,rainfed,upland,-0.002244166,0.001390761,,,,,,,,
1503,140,No,Conservation,rainfed,upland,-0.00246886,0.000486945,,,,,,,,
1504,140,No,Conservation,rainfed,upland,0.038910283,0.001477246,,,,,,,,
1505,140,No,Conservation,rainfed,upland,-0.046881687,0.000321845,,,,,,,,
1506,140,No,Conservation,rainfed,upland,-0.043158213,0.000694632,,,,,,,,
1507,140,No,Conservation,rainfed,upland,-0.069264113,0.002821645,,,,,,,,
1508,140,No,Conservation,rainfed,upland,0.072088849,0.00047781,,,,,,,,
1509,140,No,Conservation,rainfed,upland,-0.005632307,0.00033586,,,,,,,,
1510,140,No,Conservation,rainfed,upland,-0.049057651,4.67E-05,,,,,,,,
1511,140,No,Conservation,rainfed,upland,-0.054973995,0.000214419,,,,,,,,
1512,140,No,Conservation,rainfed,upland,-0.049338589,0.000660122,,,,,,,,
1513,140,No,Conservation,rainfed,upland,0.05553756,0.004960818,,,,,,,,
1514,140,No,Conservation,rainfed,upland,0.071458964,0.003907821,,,,,,,,
1515,140,No,Conservation,rainfed,upland,0.063193531,0.001502847,,,,,,,,
1516,140,No,Conservation,rainfed,upland,0.078552765,0.00176221,,,,,,,,
1517,141,No,Conservation,rainfed,upland,,,0.34412576,0.002182168,,,,,,
1518,141,No,Conservation,rainfed,upland,,,0.327100558,0.002182168,,,,,,
1519,142,No,Conventional,rainfed,upland,,,-0.106921341,0.003273252,,,,,,
1520,142,No,Conventional,rainfed,upland,,,-0.062786988,0.003273252,,,,,,
1521,143,No,Conventional,rainfed,upland,,,0.539906833,0.005582509,,,,,,
1522,143,No,Conventional,rainfed,upland,,,0.311974765,0.010730055,,,,,,
1523,143,No,Conventional,rainfed,upland,,,0.218649162,0.005171086,,,,,,
1524,143,No,Conventional,rainfed,upland,,,0.114289146,0.00354203,,,,,,
1525,143,No,Conventional,rainfed,upland,,,0.057347575,0.008850001,,,,,,
1526,143,No,Conventional,rainfed,upland,,,0.064822249,0.008766477,,,,,,
1527,83,No,Conservation,rainfed,upland,,,1.388895143,0.01138869,,,,,,
1528,83,No,Conservation,rainfed,upland,,,0.851752211,0.005074383,,,,,,
1529,83,No,Conservation,rainfed,upland,,,0.148420005,0.007575386,,,,,,
1530,83,No,Conservation,rainfed,upland,,,0.050261835,0.003041498,,,,,,
1531,83,No,Conservation,rainfed,upland,,,0.020619288,0.007654688,,,,,,
1532,144,No,Conservation,rainfed,upland,,,0.149296301,0.003713517,,,,,,
1533,144,No,Conservation,rainfed,upland,,,0.017857617,0.020129717,,,,,,
1534,144,No,Conservation,rainfed,upland,,,-0.220893832,0.007466721,,,,,,
1535,145,No,Conservation,irrigated,upland,,,0.046091107,0.004364336,,,,,,
1536,145,No,Conservation,irrigated,upland,,,0.046091107,0.004364336,,,,,,
1537,145,No,Conservation,irrigated,upland,,,0.053584246,0.004364336,,,,,,
1538,145,No,Conservation,irrigated,upland,,,0.10724553,0.004364336,,,,,,
1539,145,No,Conservation,irrigated,upland,,,0.055059777,0.004364336,,,,,,
1540,145,No,Conservation,irrigated,upland,,,0.053584246,0.004364336,,,,,,
1541,145,No,Conservation,irrigated,upland,,,0,0.004364336,,,,,,
1542,145,No,Conservation,irrigated,upland,,,0.027908788,0.004364336,,,,,,
1543,145,No,Conservation,irrigated,upland,,,0.062242309,0.004364336,,,,,,
1544,145,No,Conservation,irrigated,upland,,,0.007117468,0.004364336,,,,,,
1545,145,No,Conservation,irrigated,upland,,,0.122602322,0.004364336,,,,,,
1546,145,No,Conservation,irrigated,upland,,,0.251314428,0.004364336,,,,,,
1547,145,No,Conservation,irrigated,upland,,,0.028170877,0.004364336,,,,,,
1548,145,No,Conservation,irrigated,upland,,,0.15415068,0.004364336,,,,,,
1549,145,No,Conservation,irrigated,upland,,,0.051293294,0.004364336,,,,,,
1550,145,No,Conservation,irrigated,upland,,,0.101782694,0.004364336,,,,,,
1551,145,No,Conservation,irrigated,upland,,,0.14792013,0.004364336,,,,,,
1552,145,No,Conservation,irrigated,upland,,,0.215596346,0.004364336,,,,,,
1553,145,No,Conservation,irrigated,upland,,,0.019608471,0.004364336,,,,,,
1554,145,No,Conservation,irrigated,upland,,,-0.127444947,0.004364336,,,,,,
1555,145,No,Conservation,irrigated,upland,,,0.073427469,0.004364336,,,,,,
1556,145,No,Conservation,irrigated,upland,,,0.147053418,0.004364336,,,,,,
1557,145,No,Conservation,irrigated,upland,,,0.09763847,0.004364336,,,,,,
1558,145,No,Conservation,irrigated,upland,,,0.125163143,0.004364336,,,,,,
1559,145,No,Conservation,irrigated,upland,,,0.129811612,0.004364336,,,,,,
1560,145,No,Conservation,irrigated,upland,,,-0.0893451,0.004364336,,,,,,
1561,145,No,Conservation,irrigated,upland,,,0.046520016,0.004364336,,,,,,
1562,145,No,Conservation,irrigated,upland,,,-0.061368946,0.004364336,,,,,,
1563,145,No,Conservation,irrigated,upland,,,-0.148845628,0.004364336,,,,,,
1564,145,No,Conservation,irrigated,upland,,,-0.0588405,0.004364336,,,,,,
1565,145,No,Conservation,irrigated,upland,,,0.101782694,0.004364336,,,,,,
1566,145,No,Conservation,irrigated,upland,,,-0.148845628,0.004364336,,,,,,
1567,145,No,Conservation,irrigated,upland,,,0.228841572,0.004364336,,,,,,
1568,145,No,Conservation,irrigated,upland,,,0.068992871,0.004364336,,,,,,
1569,145,No,Conservation,irrigated,upland,,,-0.252835341,0.004364336,,,,,,
1570,145,No,Conservation,irrigated,upland,,,-0.043802623,0.004364336,,,,,,
1571,145,No,Conservation,irrigated,upland,,,-0.278203328,0.004364336,,,,,,
1572,145,No,Conservation,irrigated,upland,,,-0.098440073,0.004364336,,,,,,
1573,145,No,Conservation,irrigated,upland,,,0.194156014,0.004364336,,,,,,
1574,145,No,Conservation,irrigated,upland,,,-0.15415068,0.004364336,,,,,,
1575,145,No,Conservation,irrigated,upland,,,-0.015748357,0.004364336,,,,,,
1576,145,No,Conservation,irrigated,upland,,,0.101782694,0.004364336,,,,,,
1577,145,No,Conservation,irrigated,upland,,,-0.043802623,0.004364336,,,,,,
1578,145,No,Conservation,irrigated,upland,,,-0.115831816,0.004364336,,,,,,
1579,145,No,Conservation,irrigated,upland,,,0.017699577,0.004364336,,,,,,
1580,145,No,Conservation,irrigated,upland,,,-0.031416196,0.004364336,,,,,,
1581,145,No,Conservation,irrigated,upland,,,0.097374164,0.004364336,,,,,,
1582,145,No,Conservation,irrigated,upland,,,0.075507553,0.004364336,,,,,,
1583,145,No,Conservation,irrigated,upland,,,0.030459207,0.004364336,,,,,,
1584,145,No,Conservation,irrigated,upland,,,0.117783036,0.004364336,,,,,,
1585,145,No,Conservation,irrigated,upland,,,0.009756175,0.004364336,,,,,,
1586,145,No,Conservation,irrigated,upland,,,-0.074901308,0.004364336,,,,,,
1587,145,No,Conservation,irrigated,upland,,,0.033522692,0.004364336,,,,,,
1588,145,No,Conservation,irrigated,upland,,,0.057158414,0.004364336,,,,,,
1589,145,No,Conservation,irrigated,upland,,,0.042863704,0.004364336,,,,,,
1590,145,No,Conservation,irrigated,upland,,,0.088795499,0.004364336,,,,,,
1591,145,No,Conservation,irrigated,upland,,,0.074568695,0.004364336,,,,,,
1592,145,No,Conservation,irrigated,upland,,,0.042863704,0.004364336,,,,,,
1593,145,No,Conservation,irrigated,upland,,,0.03509132,0.004364336,,,,,,
1594,145,No,Conservation,irrigated,upland,,,0.025479085,0.004364336,,,,,,
1595,145,No,Conservation,irrigated,upland,,,0.070451661,0.004364336,,,,,,
1596,145,No,Conservation,irrigated,upland,,,0.062303883,0.004364336,,,,,,
1597,145,No,Conservation,irrigated,upland,,,-0.02614528,0.004364336,,,,,,
1598,145,No,Conservation,irrigated,upland,,,-0.117783036,0.004364336,,,,,,
1599,145,No,Conservation,irrigated,upland,,,0.06701071,0.004364336,,,,,,
1600,145,No,Conservation,irrigated,upland,,,0.091434206,0.004364336,,,,,,
1601,145,No,Conservation,irrigated,upland,,,-0.020408872,0.004364336,,,,,,
1602,145,No,Conservation,irrigated,upland,,,-0.09333194,0.004364336,,,,,,
1603,145,No,Conservation,irrigated,upland,,,-0.043485112,0.004364336,,,,,,
1604,145,No,Conservation,irrigated,upland,,,0.020000667,0.004364336,,,,,,
1605,145,No,Conservation,irrigated,upland,,,0.048318577,0.004364336,,,,,,
1606,145,No,Conservation,irrigated,upland,,,0.091434206,0.004364336,,,,,,
1607,145,No,Conservation,irrigated,upland,,,-0.029413885,0.004364336,,,,,,
1608,145,No,Conservation,irrigated,upland,,,-0.012578782,0.004364336,,,,,,
1609,145,No,Conservation,irrigated,upland,,,-0.259957524,0.004364336,,,,,,
1610,145,No,Conservation,irrigated,upland,,,-0.059719235,0.004364336,,,,,,
1611,145,No,Conservation,irrigated,upland,,,-0.207639365,0.004364336,,,,,,
1612,145,No,Conservation,irrigated,upland,,,-0.259957524,0.004364336,,,,,,
1613,145,No,Conservation,irrigated,upland,,,0.196710294,0.004364336,,,,,,
1614,145,No,Conservation,irrigated,upland,,,-0.091567194,0.004364336,,,,,,
1615,145,No,Conservation,irrigated,upland,,,-0.049392755,0.004364336,,,,,,
1616,145,No,Conservation,irrigated,upland,,,-0.159630146,0.004364336,,,,,,
1617,145,No,Conservation,irrigated,upland,,,0.03509132,0.004364336,,,,,,
1618,145,No,Conservation,irrigated,upland,,,-0.036367644,0.004364336,,,,,,
1619,145,No,Conservation,irrigated,upland,,,-0.050430854,0.004364336,,,,,,
1620,145,No,Conservation,irrigated,upland,,,0.017699577,0.004364336,,,,,,
1621,145,No,Conservation,irrigated,upland,,,-0.018018506,0.004364336,,,,,,
1622,145,No,Conservation,irrigated,upland,,,-0.219053566,0.004364336,,,,,,
1623,145,No,Conservation,irrigated,upland,,,-0.036367644,0.004364336,,,,,,
1624,145,No,Conservation,irrigated,upland,,,0.164303051,0.004364336,,,,,,
1625,145,No,Conventional,irrigated,upland,,,0.106609735,0.004364336,,,,,,
1626,145,No,Conventional,irrigated,upland,,,-0.021978907,0.004364336,,,,,,
1627,145,No,Conventional,irrigated,upland,,,-0.032435276,0.004364336,,,,,,
1628,145,No,Conventional,irrigated,upland,,,0.128832872,0.004364336,,,,,,
1629,145,No,Conventional,irrigated,upland,,,-0.010929071,0.004364336,,,,,,
1630,145,No,Conventional,irrigated,upland,,,0.010582109,0.004364336,,,,,,
1631,145,No,Conventional,irrigated,upland,,,0.171850257,0.004364336,,,,,,
1632,145,No,Conventional,irrigated,upland,,,0.09333194,0.004364336,,,,,,
1633,145,No,Conventional,irrigated,upland,,,0.010582109,0.004364336,,,,,,
1634,145,No,Conventional,irrigated,upland,,,0.039530839,0.004364336,,,,,,
1635,145,No,Conventional,irrigated,upland,,,0.044783603,0.004364336,,,,,,
1636,145,No,Conventional,irrigated,upland,,,0.066445099,0.004364336,,,,,,
1637,145,No,Conventional,irrigated,upland,,,0.114192368,0.004364336,,,,,,
1638,145,No,Conventional,irrigated,upland,,,0.037457563,0.004364336,,,,,,
1639,145,No,Conventional,irrigated,upland,,,0.108409299,0.004364336,,,,,,
1640,145,No,Conventional,irrigated,upland,,,0.142563065,0.004364336,,,,,,
1641,145,No,Conventional,irrigated,upland,,,0.080629734,0.004364336,,,,,,
1642,145,No,Conventional,irrigated,upland,,,0.108409299,0.004364336,,,,,,
1643,145,No,Conventional,irrigated,upland,,,-0.044451763,0.004364336,,,,,,
1644,145,No,Conventional,irrigated,upland,,,-0.074107972,0.004364336,,,,,,
1645,145,No,Conventional,irrigated,upland,,,0.252495763,0.004364336,,,,,,
1646,145,No,Conventional,irrigated,upland,,,0.169559305,0.004364336,,,,,,
1647,145,No,Conventional,irrigated,upland,,,0.04976151,0.004364336,,,,,,
1648,145,No,Conventional,irrigated,upland,,,0.252495763,0.004364336,,,,,,
1649,145,No,Conventional,irrigated,upland,,,0.122602322,0.004364336,,,,,,
1650,145,No,Conventional,irrigated,upland,,,0.115512887,0.004364336,,,,,,
1651,145,No,Conventional,irrigated,upland,,,0.157185584,0.004364336,,,,,,
1652,145,No,Conventional,irrigated,upland,,,0.068053463,0.004364336,,,,,,
1653,145,No,Conventional,irrigated,upland,,,0.057987258,0.004364336,,,,,,
1654,145,No,Conventional,irrigated,upland,,,0.025001302,0.004364336,,,,,,
1655,145,No,Conventional,irrigated,upland,,,-0.103796794,0.004364336,,,,,,
1656,145,No,Conventional,irrigated,upland,,,0.043802623,0.004364336,,,,,,
1657,145,No,Conventional,irrigated,upland,,,0.012578782,0.004364336,,,,,,
1658,145,No,Conventional,irrigated,upland,,,0.131769278,0.004364336,,,,,,
1659,145,No,Conventional,irrigated,upland,,,0.214147988,0.004364336,,,,,,
1660,145,No,Conventional,irrigated,upland,,,-0.012739026,0.004364336,,,,,,
1661,145,No,Conventional,irrigated,upland,,,0.087011377,0.004364336,,,,,,
1662,145,No,Conventional,irrigated,upland,,,0.253780521,0.004364336,,,,,,
1663,145,No,Conventional,irrigated,upland,,,-0.049596941,0.004364336,,,,,,
1664,145,No,Conventional,irrigated,upland,,,0.087011377,0.004364336,,,,,,
1665,145,No,Conventional,irrigated,upland,,,0.287682072,0.004364336,,,,,,
1666,145,No,Conventional,irrigated,upland,,,0.062520357,0.004364336,,,,,,
1667,145,No,Conventional,irrigated,upland,,,0.151549898,0.004364336,,,,,,
1668,145,No,Conventional,irrigated,upland,,,0.105360516,0.004364336,,,,,,
1669,145,No,Conventional,irrigated,upland,,,-0.032789823,0.004364336,,,,,,
1670,146,Yes,Conventional,flooding,paddy,,,,,,,0.614366303,0.122897496,,
1671,146,Yes,Conventional,flooding,paddy,,,,,,,0.435318071,0.122897496,,
1672,145,No,Conservation,rainfed,upland,0.956338233,0.011456953,0.055537011,0.004364336,,,,,,
1673,145,No,Conservation,rainfed,upland,0.52999554,0.011456953,0.09387316,0.004364336,,,,,,
1674,145,No,Conservation,rainfed,upland,1.284511667,0.011456953,0.112503836,0.004364336,,,,,,
1675,145,No,Conservation,rainfed,upland,,,-0.006703936,0.004364336,,,,,,
1676,145,No,Conservation,rainfed,upland,,,0.004444452,0.004364336,,,,,,
1677,145,No,Conservation,rainfed,upland,,,-0.008199822,0.004364336,,,,,,
1678,145,No,Conservation,rainfed,upland,,,-0.064974346,0.004364336,,,,,,
1679,145,No,Conservation,rainfed,upland,,,0.056386511,0.004364336,,,,,,
1680,145,No,Conservation,rainfed,upland,,,-0.111369821,0.004364336,,,,,,
1681,147,No,Conservation,rainfed,upland,-0.090384061,0.008592715,0.065804001,0.003273252,,,,,,
1682,147,Yes,Conservation,rainfed,upland,0.14499031,0.008592715,0.065804001,0.003273252,,,,,,
1683,147,Yes,Conservation,rainfed,upland,0.130770231,0.008592715,0.065804001,0.003273252,,,,,,
1684,147,No,Conservation,rainfed,upland,,,0.038779578,0.003273252,,,,,,
1685,147,Yes,Conservation,rainfed,upland,,,0.038779578,0.003273252,,,,,,
1686,147,Yes,Conservation,rainfed,upland,,,0.038779578,0.003273252,,,,,,
1687,147,No,Conservation,rainfed,upland,-0.076961041,0.008592715,-0.058403533,0.003273252,-0.086292771,0.064596938,1.84582667,0.092173115,,
1688,147,Yes,Conservation,rainfed,upland,-0.122602322,0.008592715,-0.058403533,0.003273252,-0.227938726,0.064596939,1.84582669,0.092173125,,
1689,147,Yes,Conservation,rainfed,upland,-0.040821995,0.008592715,-0.058403533,0.003273252,-0.578788248,0.064596939,-1.845826706,0.092173127,,
1690,147,No,Conservation,rainfed,upland,,,-0.032599772,0.003273252,,,,,,
1691,147,Yes,Conservation,rainfed,upland,,,-0.032599772,0.003273252,,,,,,
1692,147,Yes,Conservation,rainfed,upland,,,-0.032599772,0.003273252,,,,,,
1693,147,No,Conservation,rainfed,upland,0.087011377,0.008592715,0.009615459,0.003273252,-0.430721987,0.064596938,,,,
1694,147,Yes,Conservation,rainfed,upland,0.080042708,0.008592715,0.009615459,0.003273252,-0.39142275,0.064596939,,,,
1695,147,Yes,Conservation,rainfed,upland,0.068519946,0.008592715,0.009615458,0.003273252,-0.19836062,0.064596939,,,,
1696,147,No,Conservation,rainfed,upland,,,-0.013511252,0.003273252,,,,,,
1697,147,Yes,Conservation,rainfed,upland,,,-0.013511252,0.003273252,,,,,,
1698,147,Yes,Conservation,rainfed,upland,,,-0.013511252,0.003273252,,,,,,
1699,148,No,Conventional,intermittent,paddy,-0.010084119,0.009326206,,,,,0.03446798,0.122897496,,
1700,148,No,Conventional,intermittent,paddy,-0.010084119,0.011209424,,,,,0.479364315,0.122897496,,
1701,148,No,Conventional,intermittent,paddy,-0.091691358,0.007054827,,,,,-0.048531961,0.122897496,,
1702,148,No,Conventional,intermittent,paddy,-0.059115187,0.008793226,,,,,0.563399487,0.122897496,,
1703,148,No,Conventional,intermittent,paddy,0.076470364,0.00245268,0.227347004,0.004364336,,,0.457972547,0.122897496,,
1704,148,No,Conventional,intermittent,paddy,0.067225306,0.000130123,0.067587785,0.004364336,,,0.890758739,0.122897496,,
1705,148,No,Conventional,intermittent,paddy,-0.080819407,0.006032493,0.081613899,0.004364336,,,0.23365671,0.122897496,,
1706,148,No,Conventional,intermittent,paddy,-0.015649772,0.009701319,0.16125075,0.004364336,,,0.685887621,0.122897496,,
1707,35,No,Conventional,flooding,paddy,0.458574933,0.011456953,0.240279834,0.004364336,0.352821375,0.086129251,0.535518236,0.122897496,,
1708,35,No,Conventional,flooding,paddy,0.283126256,0.011456953,0.488352768,0.004364336,0.836248024,0.086129251,1.422103814,0.122897496,,
1709,35,No,Conventional,flooding,paddy,0.197359434,0.011456953,0.622830682,0.004364336,1.366876275,0.086129252,1.849110766,0.122897496,,
1710,35,No,Conventional,intermittent,paddy,0.472359343,0.011456953,0.245672664,0.004364336,0.41907076,0.086129251,0.517943092,0.122897496,,
1711,35,No,Conventional,intermittent,paddy,0.320167528,0.011456953,0.505749471,0.004364336,1.164861674,0.086129251,1.424828025,0.122897496,,
1712,35,No,Conventional,intermittent,paddy,0.219362828,0.011456953,0.641187442,0.004364336,1.409984132,0.086129251,1.779783278,0.122897496,,
1713,35,No,Conventional,flooding,paddy,0.234400706,0.011456953,0.427937964,0.004364336,0.298855373,0.086129251,2.222542385,0.122897496,,
1714,35,No,Conventional,flooding,paddy,0.253448901,0.011456953,0.589077821,0.004364336,0.279313823,0.086129251,2.172378579,0.122897496,,
1715,149,Yes,Conventional,flooding,paddy,-0.00836825,0.021344935,,,-0.332938664,2.182175388,0.069983293,0.088241223,,
1716,149,Yes,Conventional,intermittent,paddy,-0.011834458,0.04053953,,,0.020202707,0.413298163,0.08786417,0.504656461,,
1717,149,Yes,Conventional,irrigated,upland,-0.097045789,0.005694168,,,0.102362013,0.235176396,-0.482851772,0.991848287,,
1718,149,No,Conventional,flooding,paddy,-0.095766905,0.009662001,,,0.604954468,0.823875325,0.554708016,0.079157961,,
1719,149,No,Conventional,intermittent,paddy,-0.09531018,0.014102777,,,0.10880286,0.651795314,0.522852025,0.067653756,,
1720,149,No,Conventional,irrigated,upland,-0.127994001,0.004172614,,,0.380359187,0.72090022,0.571521661,0.096419143,,
1721,150,No,Conventional,rainfed,upland,,,0.083381609,0.001022017,0.493281314,0.005881784,,,,
1722,150,No,Conventional,rainfed,upland,,,0.051293294,0.000258822,,,,,,
1723,150,No,Conventional,rainfed,upland,,,,,0.510825624,0.002599,,,,
1724,151,No,Conventional,intermittent,paddy,-0.068992871,0.011456953,,,,,-0.301606161,0.122897496,,
1725,151,No,Conventional,intermittent,paddy,,,,,,,-0.13132632,0.122897496,,
1726,151,No,Conventional,intermittent,paddy,,,,,,,1.102467981,0.122897496,,
1727,151,No,Conventional,intermittent,paddy,,,,,,,-0.478505275,0.122897496,,
1728,151,No,Conventional,intermittent,paddy,,,,,,,-0.16034265,0.122897496,,
1729,152,No,Conventional,intermittent,paddy,0.04202299,0.000542058,,,0.143455391,0.003934172,0.238964127,0.004181427,,
